project_id,sov_line_id,line_number,sov_description,scheduled_value,total_billed,pct_complete,balance_to_finish,application_number,period_end,completion_stage,overbilled_flag
PRJ-2020-206,PRJ-2020-206-SOV-10,10,Controls - DDC/BAS Installation,1134900,1104900,97.4,30000.0,18,2021-08-09,Near complete (75–99%),False
PRJ-2020-206,PRJ-2020-206-SOV-11,11,Controls - Programming & Commissioning,620000,603700,97.4,16300.0,18,2021-08-09,Near complete (75–99%),False
PRJ-2020-206,PRJ-2020-206-SOV-12,12,Insulation,956300,933400,97.6,22900.0,18,2021-08-09,Near complete (75–99%),False
PRJ-2020-206,PRJ-2020-206-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",604700,592000,97.9,12700.0,18,2021-08-09,Near complete (75–99%),False
PRJ-2020-206,PRJ-2020-206-SOV-14,14,Startup & Commissioning Support,552700,539100,97.5,13600.0,18,2021-08-09,Near complete (75–99%),False
PRJ-2020-206,PRJ-2020-206-SOV-15,15,Closeout Documentation & Training,247100,241900,97.9,5200.0,18,2021-08-09,Near complete (75–99%),False
PRJ-2019-148,PRJ-2019-148-SOV-11,11,Controls - Programming & Commissioning,226100,220600,97.6,5500.0,18,2020-07-02,Near complete (75–99%),False
PRJ-2019-148,PRJ-2019-148-SOV-12,12,Insulation,362100,353600,97.7,8500.0,18,2020-07-02,Near complete (75–99%),False
PRJ-2019-148,PRJ-2019-148-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",227400,221800,97.5,5600.0,18,2020-07-02,Near complete (75–99%),False
PRJ-2019-148,PRJ-2019-148-SOV-14,14,Startup & Commissioning Support,197500,192900,97.7,4600.0,18,2020-07-02,Near complete (75–99%),False
PRJ-2019-148,PRJ-2019-148-SOV-15,15,Closeout Documentation & Training,87100,85000,97.6,2100.0,18,2020-07-02,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-14,14,Startup & Commissioning Support,339000,331500,97.8,7500.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-03,3,Ductwork - Fabrication,1029100,1028100,99.9,1000.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-04,4,Ductwork - Installation,1421500,1417100,99.7,4400.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-05,5,Piping - Hydronic Systems,1180400,1179700,99.9,700.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-06,6,Piping - Refrigerant,854100,851500,99.7,2600.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-07,7,Equipment - RTUs/AHUs,1535200,1529900,99.7,5300.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-08,8,Equipment - Chillers/Boilers,1402100,1398800,99.8,3300.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1143500,1142700,99.9,800.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-10,10,Controls - DDC/BAS Installation,846300,824200,97.4,22100.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-11,11,Controls - Programming & Commissioning,498900,485900,97.4,13000.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-12,12,Insulation,608200,592300,97.4,15900.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",286000,278900,97.5,7100.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2022-361,PRJ-2022-361-SOV-15,15,Closeout Documentation & Training,155800,152000,97.6,3800.0,18,2023-07-09,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-05,5,Piping - Hydronic Systems,2545000,2540900,99.8,4100.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-07,7,Equipment - RTUs/AHUs,5031600,5018100,99.7,13500.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-08,8,Equipment - Chillers/Boilers,3415000,3411400,99.9,3600.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2793200,2783300,99.6,9900.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-10,10,Controls - DDC/BAS Installation,2120100,2070000,97.6,50100.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-11,11,Controls - Programming & Commissioning,1131900,1104300,97.6,27600.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-12,12,Insulation,1144200,1116900,97.6,27300.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",1036200,1011500,97.6,24700.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-03,3,Ductwork - Fabrication,3611100,3602900,99.8,8200.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-04,4,Ductwork - Installation,5961400,5945900,99.7,15500.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-05,5,Piping - Hydronic Systems,3897400,3891500,99.8,5900.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-06,6,Piping - Refrigerant,2165000,2160500,99.8,4500.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-07,7,Equipment - RTUs/AHUs,5185600,5171200,99.7,14400.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-08,8,Equipment - Chillers/Boilers,3830200,3820000,99.7,10200.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-03,3,Ductwork - Fabrication,4053100,4039400,99.7,13700.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-04,4,Ductwork - Installation,3789200,3783800,99.9,5400.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-05,5,Piping - Hydronic Systems,4133300,4127300,99.9,6000.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-06,6,Piping - Refrigerant,1602100,1600800,99.9,1300.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-07,7,Equipment - RTUs/AHUs,5503500,5487300,99.7,16200.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-08,8,Equipment - Chillers/Boilers,3013200,3007300,99.8,5900.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2870500,2865400,99.8,5100.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-10,10,Controls - DDC/BAS Installation,2980300,2901700,97.4,78600.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-11,11,Controls - Programming & Commissioning,1603300,1564500,97.6,38800.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-12,12,Insulation,1583600,1544300,97.5,39300.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",767400,748600,97.6,18800.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-14,14,Startup & Commissioning Support,929700,907600,97.6,22100.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2018-061,PRJ-2018-061-SOV-15,15,Closeout Documentation & Training,485200,474900,97.9,10300.0,18,2019-07-22,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-06,6,Piping - Refrigerant,1787400,1782600,99.7,4800.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-04,4,Ductwork - Installation,3234000,3225000,99.7,9000.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2019-138,PRJ-2019-138-SOV-01,1,General Conditions & Project Management,919900,919900,100.0,0.0,18,2020-07-19,Complete (100%),False
PRJ-2019-138,PRJ-2019-138-SOV-02,2,Submittals & Engineering,415700,415700,100.0,0.0,18,2020-07-19,Complete (100%),False
PRJ-2021-307,PRJ-2021-307-SOV-03,3,Ductwork - Fabrication,2507000,2502300,99.8,4700.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-09,9,Equipment - Terminal Units (VAV/FCU),4219700,4210200,99.8,9500.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-10,10,Controls - DDC/BAS Installation,3079200,3000400,97.4,78800.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-11,11,Controls - Programming & Commissioning,1868300,1823400,97.6,44900.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-12,12,Insulation,2541700,2475700,97.4,66000.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2021-267,PRJ-2021-267-SOV-02,2,Submittals & Engineering,295400,295400,100.0,0.0,18,2022-07-17,Complete (100%),False
PRJ-2019-143,PRJ-2019-143-SOV-03,3,Ductwork - Fabrication,265000,264500,99.8,500.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-04,4,Ductwork - Installation,338100,336900,99.6,1200.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-05,5,Piping - Hydronic Systems,346700,346000,99.8,700.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-06,6,Piping - Refrigerant,126800,126400,99.7,400.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-07,7,Equipment - RTUs/AHUs,383400,382900,99.9,500.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-08,8,Equipment - Chillers/Boilers,303400,302600,99.7,800.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-09,9,Equipment - Terminal Units (VAV/FCU),272000,271700,99.9,300.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-10,10,Controls - DDC/BAS Installation,233200,227600,97.6,5600.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-11,11,Controls - Programming & Commissioning,125200,121900,97.4,3300.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-12,12,Insulation,150000,146200,97.5,3800.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",113600,111000,97.7,2600.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-14,14,Startup & Commissioning Support,68200,66500,97.5,1700.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2019-143,PRJ-2019-143-SOV-15,15,Closeout Documentation & Training,57300,55900,97.6,1400.0,18,2020-08-03,Near complete (75–99%),False
PRJ-2022-355,PRJ-2022-355-SOV-01,1,General Conditions & Project Management,1417600,1417600,100.0,0.0,18,2023-09-06,Complete (100%),False
PRJ-2020-201,PRJ-2020-201-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",937800,916700,97.8,21100.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-14,14,Startup & Commissioning Support,1150500,1125300,97.8,25200.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2020-201,PRJ-2020-201-SOV-15,15,Closeout Documentation & Training,508800,497300,97.7,11500.0,18,2021-06-22,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-14,14,Startup & Commissioning Support,726800,709900,97.7,16900.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2021-307,PRJ-2021-307-SOV-15,15,Closeout Documentation & Training,520300,507800,97.6,12500.0,18,2022-09-18,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-03,3,Ductwork - Fabrication,2167900,2161400,99.7,6500.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-10,10,Controls - DDC/BAS Installation,1335100,1304100,97.7,31000.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1245200,1243000,99.8,2200.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-08,8,Equipment - Chillers/Boilers,2450600,2444100,99.7,6500.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-07,7,Equipment - RTUs/AHUs,2627800,2619700,99.7,8100.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-06,6,Piping - Refrigerant,1312900,1310600,99.8,2300.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-05,5,Piping - Hydronic Systems,1798200,1792600,99.7,5600.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-04,4,Ductwork - Installation,2503100,2497300,99.8,5800.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-12,12,Insulation,1174100,1144600,97.5,29500.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-11,11,Controls - Programming & Commissioning,811000,791000,97.5,20000.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",753800,735800,97.6,18000.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-14,14,Startup & Commissioning Support,591600,578400,97.8,13200.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2022-345,PRJ-2022-345-SOV-15,15,Closeout Documentation & Training,223600,218400,97.7,5200.0,18,2023-08-03,Near complete (75–99%),False
PRJ-2020-212,PRJ-2020-212-SOV-02,2,Submittals & Engineering,867500,867500,100.0,0.0,18,2021-06-25,Complete (100%),False
PRJ-2018-004,PRJ-2018-004-SOV-14,14,Startup & Commissioning Support,247500,242200,97.9,5300.0,18,2019-08-19,Near complete (75–99%),False
PRJ-2018-004,PRJ-2018-004-SOV-15,15,Closeout Documentation & Training,116400,113800,97.8,2600.0,18,2019-08-19,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-06,6,Piping - Refrigerant,1815200,1812700,99.9,2500.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-08,8,Equipment - Chillers/Boilers,4519100,4503900,99.7,15200.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-07,7,Equipment - RTUs/AHUs,4498500,4488200,99.8,10300.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-05,5,Piping - Hydronic Systems,4190600,4184500,99.9,6100.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-10,10,Controls - DDC/BAS Installation,2702200,2636900,97.6,65300.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-04,4,Ductwork - Installation,3902600,3892000,99.7,10600.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-03,3,Ductwork - Fabrication,3646400,3638400,99.8,8000.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2871100,2865900,99.8,5200.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-11,11,Controls - Programming & Commissioning,1238600,1208400,97.6,30200.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-12,12,Insulation,2012300,1960500,97.4,51800.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-15,15,Closeout Documentation & Training,484200,474200,97.9,10000.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-14,14,Startup & Commissioning Support,859700,839700,97.7,20000.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2020-181,PRJ-2020-181-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",1037400,1012100,97.6,25300.0,18,2021-08-24,Near complete (75–99%),False
PRJ-2019-125,PRJ-2019-125-SOV-02,2,Submittals & Engineering,321700,321700,100.0,0.0,18,2020-06-29,Complete (100%),False
PRJ-2019-125,PRJ-2019-125-SOV-01,1,General Conditions & Project Management,1150500,1150500,100.0,0.0,18,2020-06-29,Complete (100%),False
PRJ-2022-343,PRJ-2022-343-SOV-15,15,Closeout Documentation & Training,47700,46700,97.9,1000.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-07,7,Equipment - RTUs/AHUs,550300,549500,99.9,800.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-14,14,Startup & Commissioning Support,108600,106000,97.6,2600.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",152400,148600,97.5,3800.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-12,12,Insulation,211000,205600,97.4,5400.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-11,11,Controls - Programming & Commissioning,125800,122500,97.4,3300.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-10,10,Controls - DDC/BAS Installation,406500,397100,97.7,9400.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-09,9,Equipment - Terminal Units (VAV/FCU),410600,409200,99.7,1400.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-08,8,Equipment - Chillers/Boilers,450100,449100,99.8,1000.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-06,6,Piping - Refrigerant,172500,172000,99.7,500.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-05,5,Piping - Hydronic Systems,359100,358300,99.8,800.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-04,4,Ductwork - Installation,514100,513700,99.9,400.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2022-343,PRJ-2022-343-SOV-03,3,Ductwork - Fabrication,469800,468200,99.7,1600.0,18,2023-09-09,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-15,15,Closeout Documentation & Training,24600,24000,97.6,600.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-14,14,Startup & Commissioning Support,48400,47300,97.7,1100.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",89900,87700,97.6,2200.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-12,12,Insulation,119600,116700,97.6,2900.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-11,11,Controls - Programming & Commissioning,113400,110500,97.4,2900.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-10,10,Controls - DDC/BAS Installation,162800,158600,97.4,4200.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-09,9,Equipment - Terminal Units (VAV/FCU),185800,185200,99.7,600.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-03,3,Ductwork - Fabrication,184700,184100,99.7,600.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-08,8,Equipment - Chillers/Boilers,200500,199800,99.7,700.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-07,7,Equipment - RTUs/AHUs,358100,357700,99.9,400.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-06,6,Piping - Refrigerant,91700,91500,99.8,200.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-05,5,Piping - Hydronic Systems,189000,188700,99.8,300.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2019-152,PRJ-2019-152-SOV-04,4,Ductwork - Installation,250100,249900,99.9,200.0,18,2020-09-14,Near complete (75–99%),False
PRJ-2021-253,PRJ-2021-253-SOV-02,2,Submittals & Engineering,348300,348300,100.0,0.0,18,2022-09-10,Complete (100%),False
PRJ-2021-312,PRJ-2021-312-SOV-04,4,Ductwork - Installation,1552500,1551200,99.9,1300.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-05,5,Piping - Hydronic Systems,1047600,1046600,99.9,1000.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2019-102,PRJ-2019-102-SOV-02,2,Submittals & Engineering,938700,938700,100.0,0.0,18,2020-07-20,Complete (100%),False
PRJ-2019-102,PRJ-2019-102-SOV-01,1,General Conditions & Project Management,3612900,3612900,100.0,0.0,18,2020-07-20,Complete (100%),False
PRJ-2021-312,PRJ-2021-312-SOV-06,6,Piping - Refrigerant,502200,501100,99.8,1100.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-07,7,Equipment - RTUs/AHUs,1675000,1670700,99.7,4300.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-08,8,Equipment - Chillers/Boilers,1278600,1275900,99.8,2700.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1022300,1020300,99.8,2000.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-10,10,Controls - DDC/BAS Installation,740600,721600,97.4,19000.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-11,11,Controls - Programming & Commissioning,499000,486200,97.4,12800.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-12,12,Insulation,563300,549200,97.5,14100.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",388400,380100,97.9,8300.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-14,14,Startup & Commissioning Support,259100,253400,97.8,5700.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2021-312,PRJ-2021-312-SOV-15,15,Closeout Documentation & Training,153900,150600,97.9,3300.0,18,2022-06-20,Near complete (75–99%),False
PRJ-2018-004,PRJ-2018-004-SOV-03,3,Ductwork - Fabrication,975600,974700,99.9,900.0,18,2019-08-19,Near complete (75–99%),False
