project_id,sov_line_id,actual_labor_cost,total_hours,total_ot_hours,worker_count,ot_ratio_pct,actual_material_cost,delivery_count,partial_deliveries,partial_shipment_rate_pct,total_actual_cost,estimated_labor_cost,estimated_material_cost,total_budget,cost_variance_usd,cost_variance_pct
PRJ-2020-164,PRJ-2020-164-SOV-05,154279.56,1816.0,88.0,218.0,4.85,253639.75,5.0,0.0,0.0,407919.31,415900.0,249300.0,665200.0,257280.69,38.68
PRJ-2020-164,PRJ-2020-164-SOV-06,81188.09,900.0,50.0,108.0,5.56,131055.74,4.0,1.0,25.0,212243.83000000002,209100.0,128800.0,337900.0,125656.16999999998,37.19
PRJ-2020-164,PRJ-2020-164-SOV-07,74051.43999999999,870.0,54.0,103.0,6.21,891958.45,5.0,1.0,20.0,966009.8899999999,187300.0,0.0,187300.0,-778709.8899999999,-415.76
PRJ-2020-164,PRJ-2020-164-SOV-08,59764.74,708.0,46.0,85.0,6.5,651941.3400000001,6.0,1.0,16.67,711706.0800000001,126200.0,0.0,126200.0,-585506.0800000001,-463.95
PRJ-2020-164,PRJ-2020-164-SOV-09,198387.09,2374.0,132.0,278.0,5.56,348031.37,5.0,2.0,40.0,546418.46,123100.0,0.0,123100.0,-423318.45999999996,-343.88
PRJ-2020-164,PRJ-2020-164-SOV-10,77755.61,910.0,50.0,110.0,5.49,215958.07,4.0,1.0,25.0,293713.68,397100.0,212300.0,609400.0,315686.32,51.8
PRJ-2020-164,PRJ-2020-164-SOV-11,117764.10999999999,1342.0,78.0,155.0,5.81,84980.37,5.0,2.0,40.0,202744.47999999998,207700.0,83500.0,291200.0,88455.52000000002,30.38
PRJ-2020-164,PRJ-2020-164-SOV-12,89750.04,1028.0,40.0,123.0,3.89,105921.73,8.0,1.0,12.5,195671.77,175400.0,0.0,175400.0,-20271.76999999999,-11.56
PRJ-2020-164,PRJ-2020-164-SOV-13,47287.079999999994,546.0,30.0,66.0,5.49,0.0,,,,47287.079999999994,140500.0,0.0,140500.0,93212.92000000001,66.34
PRJ-2020-164,PRJ-2020-164-SOV-14,36664.06,408.0,38.0,47.0,9.31,0.0,,,,36664.06,114900.0,71500.0,186400.0,149735.94,80.33
PRJ-2020-164,PRJ-2020-164-SOV-15,46344.59,546.0,36.0,63.0,6.59,0.0,,,,46344.59,72900.0,46100.0,119000.0,72655.41,61.05
PRJ-2020-165,PRJ-2020-165-SOV-01,643333.45,7512.0,430.0,853.0,5.72,0.0,,,,643333.45,311300.0,232400.0,543700.0,-99633.44999999995,-18.33
PRJ-2020-165,PRJ-2020-165-SOV-02,222701.81999999998,2558.0,132.0,299.0,5.16,0.0,,,,222701.81999999998,158100.0,83100.0,241200.0,18498.180000000022,7.67
PRJ-2020-165,PRJ-2020-165-SOV-03,343670.36,3984.0,216.0,470.0,5.42,200203.39,4.0,1.0,25.0,543873.75,374600.0,193900.0,568500.0,24626.25,4.33
PRJ-2020-165,PRJ-2020-165-SOV-04,338598.31,3956.0,256.0,454.0,6.47,310929.17,6.0,1.0,16.67,649527.48,608800.0,301100.0,909900.0,260372.52000000002,28.62
PRJ-2020-165,PRJ-2020-165-SOV-05,331212.74,3876.0,198.0,448.0,5.11,214055.39,8.0,1.0,12.5,545268.13,482900.0,207300.0,690200.0,144931.87,21.0
PRJ-2020-165,PRJ-2020-165-SOV-06,193758.31,2262.0,120.0,270.0,5.31,153555.12,7.0,1.0,14.29,347313.43,298500.0,148700.0,447200.0,99886.57,22.34
PRJ-2020-165,PRJ-2020-165-SOV-07,189134.62,2190.0,104.0,261.0,4.75,1068194.96,5.0,1.0,20.0,1257329.58,362400.0,0.0,362400.0,-894929.5800000001,-246.95
PRJ-2020-165,PRJ-2020-165-SOV-08,169663.62999999998,2056.0,110.0,244.0,5.35,719970.53,4.0,1.0,25.0,889634.16,164400.0,0.0,164400.0,-725234.16,-441.14
PRJ-2020-165,PRJ-2020-165-SOV-09,359563.54,4118.0,206.0,481.0,5.0,548079.76,8.0,2.0,25.0,907643.3,162600.0,0.0,162600.0,-745043.3,-458.21
PRJ-2020-165,PRJ-2020-165-SOV-10,205799.37999999998,2360.0,122.0,277.0,5.17,309657.0,7.0,0.0,0.0,515456.38,431700.0,299900.0,731600.0,216143.62,29.54
PRJ-2020-165,PRJ-2020-165-SOV-11,233323.27999999997,2738.0,134.0,327.0,4.89,69508.34999999999,5.0,1.0,20.0,302831.62999999995,162000.0,67300.0,229300.0,-73531.62999999995,-32.07
PRJ-2020-165,PRJ-2020-165-SOV-12,191261.15999999997,2196.0,118.0,264.0,5.37,160820.97,3.0,0.0,0.0,352082.13,264200.0,0.0,264200.0,-87882.13,-33.26
PRJ-2020-165,PRJ-2020-165-SOV-13,51692.14,596.0,32.0,70.0,5.37,0.0,,,,51692.14,101900.0,0.0,101900.0,50207.86,49.27
PRJ-2020-165,PRJ-2020-165-SOV-14,56624.45,626.0,26.0,76.0,4.15,0.0,,,,56624.45,131800.0,57300.0,189100.0,132475.55,70.06
PRJ-2020-165,PRJ-2020-165-SOV-15,58895.74999999999,680.0,40.0,80.0,5.88,0.0,,,,58895.74999999999,56600.0,36700.0,93300.0,34404.25000000001,36.87
PRJ-2020-166,PRJ-2020-166-SOV-01,384393.79,4486.0,240.0,528.0,5.35,0.0,,,,384393.79,2998000.0,1914600.0,4912600.0,4528206.21,92.18
PRJ-2020-166,PRJ-2020-166-SOV-02,135282.38,1518.0,94.0,179.0,6.19,0.0,,,,135282.38,672700.0,432200.0,1104900.0,969617.62,87.76
PRJ-2020-166,PRJ-2020-166-SOV-03,179464.81,2088.0,66.0,257.0,3.16,1612975.72,7.0,1.0,14.29,1792440.53,3346200.0,1667600.0,5013800.0,3221359.4699999997,64.25
PRJ-2020-166,PRJ-2020-166-SOV-04,169393.0,1984.0,102.0,237.0,5.14,2827490.94,7.0,4.0,57.14,2996883.94,4273200.0,2923300.0,7196500.0,4199616.0600000005,58.36
PRJ-2020-166,PRJ-2020-166-SOV-05,183559.05,2160.0,114.0,256.0,5.28,1926051.68,3.0,0.0,0.0,2109610.73,2917000.0,1991300.0,4908300.0,2798689.27,57.02
PRJ-2020-166,PRJ-2020-166-SOV-06,105056.71999999999,1208.0,68.0,144.0,5.63,973413.47,5.0,0.0,0.0,1078470.19,1638900.0,1006400.0,2645300.0,1566829.81,59.23
PRJ-2020-166,PRJ-2020-166-SOV-07,103735.63999999998,1224.0,48.0,149.0,3.92,5089132.6,5.0,1.0,20.0,5192868.239999999,2088800.0,0.0,2088800.0,-3104068.2399999993,-148.61
PRJ-2020-166,PRJ-2020-166-SOV-08,111568.31999999999,1304.0,56.0,157.0,4.29,3277905.8800000004,5.0,3.0,60.0,3389474.2,899000.0,0.0,899000.0,-2490474.2,-277.03
PRJ-2020-166,PRJ-2020-166-SOV-09,182553.53999999998,2128.0,110.0,252.0,5.17,3148595.42,8.0,1.0,12.5,3331148.96,947300.0,0.0,947300.0,-2383848.96,-251.65
PRJ-2020-166,PRJ-2020-166-SOV-10,103910.35999999999,1196.0,70.0,143.0,5.85,1564626.54,6.0,2.0,33.33,1668536.9,3103500.0,1617600.0,4721100.0,3052563.1,64.66
PRJ-2020-166,PRJ-2020-166-SOV-11,149214.78,1736.0,100.0,207.0,5.76,762772.3,7.0,1.0,14.29,911987.0800000001,1457500.0,788600.0,2246100.0,1334112.92,59.4
PRJ-2020-166,PRJ-2020-166-SOV-12,93460.18999999999,1108.0,50.0,132.0,4.51,842013.4299999999,6.0,0.0,0.0,935473.6199999999,1443800.0,0.0,1443800.0,508326.3800000001,35.21
PRJ-2020-166,PRJ-2020-166-SOV-13,33779.61,390.0,26.0,47.0,6.67,0.0,,,,33779.61,1253500.0,0.0,1253500.0,1219720.39,97.31
PRJ-2020-166,PRJ-2020-166-SOV-14,45938.579999999994,532.0,42.0,61.0,7.89,0.0,,,,45938.579999999994,943000.0,379700.0,1322700.0,1276761.42,96.53
PRJ-2020-166,PRJ-2020-166-SOV-15,40671.74,464.0,40.0,53.0,8.62,0.0,,,,40671.74,527000.0,356000.0,883000.0,842328.26,95.39
PRJ-2020-167,PRJ-2020-167-SOV-01,331915.69,3874.0,218.0,451.0,5.63,0.0,,,,331915.69,604200.0,229000.0,833200.0,501284.31,60.16
PRJ-2020-167,PRJ-2020-167-SOV-02,117197.20999999999,1356.0,72.0,160.0,5.31,0.0,,,,117197.20999999999,159300.0,61500.0,220800.0,103602.79000000001,46.92
PRJ-2020-167,PRJ-2020-167-SOV-03,168970.00999999998,1970.0,150.0,228.0,7.61,427900.06,5.0,2.0,40.0,596870.07,553300.0,419400.0,972700.0,375829.93000000005,38.64
PRJ-2020-167,PRJ-2020-167-SOV-04,140653.06,1656.0,78.0,199.0,4.71,403694.86,7.0,2.0,28.57,544347.9199999999,685100.0,395700.0,1080800.0,536452.0800000001,49.63
PRJ-2020-167,PRJ-2020-167-SOV-05,155266.03999999998,1818.0,98.0,218.0,5.39,336197.71,7.0,1.0,14.29,491463.75,558200.0,329500.0,887700.0,396236.25,44.64
PRJ-2020-167,PRJ-2020-167-SOV-06,79923.87,934.0,40.0,115.0,4.28,242688.69,7.0,2.0,28.57,322612.56,355500.0,237900.0,593400.0,270787.44,45.63
PRJ-2020-167,PRJ-2020-167-SOV-07,82991.65999999999,936.0,62.0,109.0,6.62,1199434.35,6.0,1.0,16.67,1282426.01,215900.0,0.0,215900.0,-1066526.01,-493.99
PRJ-2020-167,PRJ-2020-167-SOV-08,85275.07999999999,946.0,44.0,117.0,4.65,754715.49,5.0,3.0,60.0,839990.57,267600.0,0.0,267600.0,-572390.57,-213.9
PRJ-2020-167,PRJ-2020-167-SOV-09,183855.83,2134.0,110.0,255.0,5.15,836134.78,5.0,2.0,40.0,1019990.61,193800.0,0.0,193800.0,-826190.61,-426.31
PRJ-2020-167,PRJ-2020-167-SOV-10,92021.93,1092.0,66.0,129.0,6.04,286156.25,4.0,0.0,0.0,378178.18,436000.0,280500.0,716500.0,338321.82,47.22
PRJ-2020-167,PRJ-2020-167-SOV-11,126142.09999999999,1466.0,80.0,172.0,5.46,140226.96000000002,3.0,0.0,0.0,266369.06,272000.0,137400.0,409400.0,143030.94,34.94
PRJ-2020-167,PRJ-2020-167-SOV-12,83680.83,948.0,34.0,116.0,3.59,200461.5,7.0,0.0,0.0,284142.33,279000.0,0.0,279000.0,-5142.330000000016,-1.84
PRJ-2020-167,PRJ-2020-167-SOV-13,39186.35,468.0,24.0,56.0,5.13,0.0,,,,39186.35,218100.0,0.0,218100.0,178913.65,82.03
PRJ-2020-167,PRJ-2020-167-SOV-14,34443.729999999996,418.0,16.0,52.0,3.83,0.0,,,,34443.729999999996,186600.0,85500.0,272100.0,237656.27000000002,87.34
PRJ-2020-167,PRJ-2020-167-SOV-15,34210.0,386.0,6.0,47.0,1.55,0.0,,,,34210.0,118300.0,63300.0,181600.0,147390.0,81.16
PRJ-2020-168,PRJ-2020-168-SOV-01,148310.69,1750.0,72.0,212.0,4.11,0.0,,,,148310.69,355200.0,176800.0,532000.0,383689.31,72.12
PRJ-2020-168,PRJ-2020-168-SOV-02,51845.14,604.0,42.0,71.0,6.95,0.0,,,,51845.14,152000.0,81800.0,233800.0,181954.86,77.83
PRJ-2020-168,PRJ-2020-168-SOV-03,62989.56999999999,732.0,32.0,87.0,4.37,266711.32999999996,5.0,0.0,0.0,329700.89999999997,482500.0,273500.0,756000.0,426299.10000000003,56.39
PRJ-2020-168,PRJ-2020-168-SOV-04,77558.89,876.0,54.0,102.0,6.16,376413.54000000004,3.0,0.0,0.0,453972.43000000005,601800.0,386100.0,987900.0,533927.57,54.05
PRJ-2020-168,PRJ-2020-168-SOV-05,56368.85999999999,646.0,32.0,77.0,4.95,256813.46000000002,6.0,0.0,0.0,313182.32,357900.0,263400.0,621300.0,308117.68,49.59
PRJ-2020-168,PRJ-2020-168-SOV-06,31866.929999999997,362.0,28.0,42.0,7.73,168045.6,3.0,1.0,33.33,199912.53,330300.0,172300.0,502600.0,302687.47,60.22
PRJ-2020-168,PRJ-2020-168-SOV-07,29603.899999999998,346.0,18.0,43.0,5.2,765240.76,5.0,1.0,20.0,794844.66,243200.0,0.0,243200.0,-551644.66,-226.83
PRJ-2020-168,PRJ-2020-168-SOV-08,32510.96,404.0,8.0,51.0,1.98,741860.43,6.0,1.0,16.67,774371.39,150600.0,0.0,150600.0,-623771.39,-414.19
PRJ-2020-168,PRJ-2020-168-SOV-09,72439.70999999999,870.0,54.0,106.0,6.21,324892.41,4.0,0.0,0.0,397332.12,99000.0,0.0,99000.0,-298332.12,-301.35
PRJ-2020-168,PRJ-2020-168-SOV-10,48221.02,536.0,54.0,61.0,10.07,149185.73,7.0,2.0,28.57,197406.75,280800.0,153000.0,433800.0,236393.25,54.49
PRJ-2020-168,PRJ-2020-168-SOV-11,65148.979999999996,706.0,52.0,82.0,7.37,138278.5,8.0,2.0,25.0,203427.47999999998,225300.0,141800.0,367100.0,163672.52000000002,44.59
PRJ-2020-168,PRJ-2020-168-SOV-12,45212.02,512.0,20.0,63.0,3.91,166127.55,5.0,1.0,20.0,211339.56999999998,224400.0,0.0,224400.0,13060.430000000022,5.82
PRJ-2020-168,PRJ-2020-168-SOV-13,18846.55,202.0,14.0,25.0,6.93,0.0,,,,18846.55,144200.0,0.0,144200.0,125353.45,86.93
PRJ-2020-168,PRJ-2020-168-SOV-14,14333.369999999999,158.0,16.0,18.0,10.13,0.0,,,,14333.369999999999,127000.0,72100.0,199100.0,184766.63,92.8
PRJ-2020-168,PRJ-2020-168-SOV-15,11049.689999999999,122.0,6.0,15.0,4.92,0.0,,,,11049.689999999999,55600.0,24400.0,80000.0,68950.31,86.19
PRJ-2020-169,PRJ-2020-169-SOV-01,198056.93,2372.0,130.0,278.0,5.48,0.0,,,,198056.93,568100.0,355700.0,923800.0,725743.0700000001,78.56
PRJ-2020-169,PRJ-2020-169-SOV-02,66385.45,772.0,36.0,93.0,4.66,0.0,,,,66385.45,129200.0,52800.0,182000.0,115614.55,63.52
PRJ-2020-169,PRJ-2020-169-SOV-03,98118.37,1122.0,42.0,133.0,3.74,277384.32,3.0,0.0,0.0,375502.69,538400.0,278100.0,816500.0,440997.31,54.01
PRJ-2020-169,PRJ-2020-169-SOV-04,107209.67,1222.0,70.0,142.0,5.73,465116.05,3.0,0.0,0.0,572325.72,923400.0,466400.0,1389800.0,817474.28,58.82
PRJ-2020-169,PRJ-2020-169-SOV-05,96855.10999999999,1072.0,66.0,129.0,6.16,447404.25,7.0,0.0,0.0,544259.36,696200.0,448700.0,1144900.0,600640.64,52.46
PRJ-2020-169,PRJ-2020-169-SOV-06,52117.84,644.0,46.0,74.0,7.14,166293.0,7.0,1.0,14.29,218410.84,252600.0,166700.0,419300.0,200889.16,47.91
PRJ-2020-169,PRJ-2020-169-SOV-07,49300.729999999996,574.0,36.0,69.0,6.27,1035332.1799999999,5.0,0.0,0.0,1084632.91,241900.0,0.0,241900.0,-842732.9099999999,-348.38
PRJ-2020-169,PRJ-2020-169-SOV-08,43893.759999999995,508.0,26.0,60.0,5.12,834197.38,7.0,3.0,42.86,878091.14,229600.0,0.0,229600.0,-648491.14,-282.44
PRJ-2020-169,PRJ-2020-169-SOV-09,128232.79,1484.0,74.0,176.0,4.99,815242.21,8.0,2.0,25.0,943475.0,216400.0,0.0,216400.0,-727075.0,-335.99
PRJ-2020-169,PRJ-2020-169-SOV-10,57586.34,664.0,30.0,80.0,4.52,323206.3,8.0,0.0,0.0,380792.64,596600.0,324100.0,920700.0,539907.36,58.64
PRJ-2020-169,PRJ-2020-169-SOV-11,86905.75,1002.0,78.0,116.0,7.78,117378.33,4.0,1.0,25.0,204284.08000000002,265300.0,117700.0,383000.0,178715.91999999998,46.66
PRJ-2020-169,PRJ-2020-169-SOV-12,38995.42,466.0,32.0,55.0,6.87,181222.01,8.0,1.0,12.5,220217.43,323600.0,0.0,323600.0,103382.57,31.95
PRJ-2020-169,PRJ-2020-169-SOV-13,29875.659999999996,348.0,24.0,41.0,6.9,0.0,,,,29875.659999999996,167200.0,0.0,167200.0,137324.34,82.13
PRJ-2020-169,PRJ-2020-169-SOV-14,20804.309999999998,238.0,10.0,29.0,4.2,0.0,,,,20804.309999999998,210800.0,124100.0,334900.0,314095.69,93.79
PRJ-2020-169,PRJ-2020-169-SOV-15,21028.68,266.0,10.0,34.0,3.76,0.0,,,,21028.68,132500.0,48900.0,181400.0,160371.32,88.41
PRJ-2020-170,PRJ-2020-170-SOV-01,112910.48,1318.0,76.0,155.0,5.77,0.0,,,,112910.48,193600.0,116100.0,309700.0,196789.52000000002,63.54
PRJ-2020-170,PRJ-2020-170-SOV-02,42666.299999999996,498.0,26.0,61.0,5.22,0.0,,,,42666.299999999996,75000.0,32900.0,107900.0,65233.700000000004,60.46
PRJ-2020-170,PRJ-2020-170-SOV-03,60442.03999999999,700.0,42.0,84.0,6.0,153672.35,5.0,0.0,0.0,214114.39,368500.0,151200.0,519700.0,305585.61,58.8
PRJ-2020-170,PRJ-2020-170-SOV-04,62214.77,716.0,46.0,84.0,6.42,235825.53999999998,3.0,0.0,0.0,298040.31,380200.0,232100.0,612300.0,314259.69,51.32
PRJ-2020-170,PRJ-2020-170-SOV-05,56684.21,664.0,38.0,78.0,5.72,155726.44,7.0,2.0,28.57,212410.65,257000.0,153200.0,410200.0,197789.35,48.22
PRJ-2020-170,PRJ-2020-170-SOV-06,38843.219999999994,442.0,24.0,51.0,5.43,138661.97999999998,6.0,0.0,0.0,177505.19999999998,190200.0,136400.0,326600.0,149094.80000000002,45.65
PRJ-2020-170,PRJ-2020-170-SOV-07,33853.88,416.0,22.0,51.0,5.29,506153.26999999996,8.0,0.0,0.0,540007.1499999999,106800.0,0.0,106800.0,-433207.1499999999,-405.62
PRJ-2020-170,PRJ-2020-170-SOV-08,23134.559999999998,282.0,10.0,35.0,3.55,345311.25,6.0,2.0,33.33,368445.81,90500.0,0.0,90500.0,-277945.81,-307.12
PRJ-2020-170,PRJ-2020-170-SOV-09,55019.85,660.0,40.0,77.0,6.06,300730.33,7.0,3.0,42.86,355750.18,81500.0,0.0,81500.0,-274250.18,-336.5
PRJ-2020-170,PRJ-2020-170-SOV-10,31630.929999999997,372.0,14.0,45.0,3.76,82154.87,3.0,0.0,0.0,113785.79999999999,174800.0,80800.0,255600.0,141814.2,55.48
PRJ-2020-170,PRJ-2020-170-SOV-11,47108.59,518.0,18.0,66.0,3.47,84160.67,3.0,0.0,0.0,131269.26,140600.0,82800.0,223400.0,92130.73999999999,41.24
PRJ-2020-170,PRJ-2020-170-SOV-12,40844.509999999995,462.0,34.0,54.0,7.36,87848.20999999999,4.0,0.0,0.0,128692.71999999999,141600.0,0.0,141600.0,12907.280000000013,9.12
PRJ-2020-170,PRJ-2020-170-SOV-13,14182.64,166.0,18.0,19.0,10.84,0.0,,,,14182.64,99100.0,0.0,99100.0,84917.36,85.69
PRJ-2020-170,PRJ-2020-170-SOV-14,11119.609999999999,144.0,2.0,18.0,1.39,0.0,,,,11119.609999999999,73000.0,37700.0,110700.0,99580.39,89.96
PRJ-2020-170,PRJ-2020-170-SOV-15,12429.58,144.0,8.0,17.0,5.56,0.0,,,,12429.58,32600.0,16700.0,49300.0,36870.42,74.79
PRJ-2020-171,PRJ-2020-171-SOV-01,128070.24999999999,1460.0,84.0,172.0,5.75,0.0,,,,128070.24999999999,234500.0,125200.0,359700.0,231629.75,64.4
PRJ-2020-171,PRJ-2020-171-SOV-02,45516.869999999995,540.0,18.0,66.0,3.33,0.0,,,,45516.869999999995,123600.0,58800.0,182400.0,136883.13,75.05
PRJ-2020-171,PRJ-2020-171-SOV-03,54975.719999999994,640.0,36.0,77.0,5.62,139255.2,7.0,1.0,14.29,194230.92,288900.0,132600.0,421500.0,227269.08,53.92
PRJ-2020-171,PRJ-2020-171-SOV-04,58968.10999999999,684.0,56.0,79.0,8.19,191046.95,5.0,0.0,0.0,250015.06,454300.0,182000.0,636300.0,386284.94,60.71
PRJ-2020-171,PRJ-2020-171-SOV-05,59002.84,680.0,32.0,83.0,4.71,169578.66,8.0,1.0,12.5,228581.5,321500.0,161500.0,483000.0,254418.5,52.67
PRJ-2020-171,PRJ-2020-171-SOV-06,35624.399999999994,412.0,28.0,47.0,6.8,115592.22,3.0,0.0,0.0,151216.62,165400.0,110100.0,275500.0,124283.38,45.11
PRJ-2020-171,PRJ-2020-171-SOV-07,22773.0,276.0,8.0,34.0,2.9,464045.21,5.0,2.0,40.0,486818.21,122700.0,0.0,122700.0,-364118.21,-296.75
PRJ-2020-171,PRJ-2020-171-SOV-08,31183.12,350.0,28.0,40.0,8.0,439729.05,3.0,1.0,33.33,470912.17,141900.0,0.0,141900.0,-329012.17,-231.86
PRJ-2020-171,PRJ-2020-171-SOV-09,62845.579999999994,706.0,40.0,83.0,5.67,291163.8,4.0,1.0,25.0,354009.38,107400.0,0.0,107400.0,-246609.38,-229.62
PRJ-2020-171,PRJ-2020-171-SOV-10,29505.289999999997,326.0,14.0,41.0,4.29,164990.18,3.0,1.0,33.33,194495.47,255400.0,157200.0,412600.0,218104.53,52.86
PRJ-2020-171,PRJ-2020-171-SOV-11,45326.939999999995,536.0,28.0,63.0,5.22,56296.770000000004,5.0,2.0,40.0,101623.70999999999,126300.0,53600.0,179900.0,78276.29000000001,43.51
PRJ-2020-171,PRJ-2020-171-SOV-12,36084.24,418.0,16.0,52.0,3.83,105601.39,5.0,1.0,20.0,141685.63,170100.0,0.0,170100.0,28414.369999999995,16.7
PRJ-2020-171,PRJ-2020-171-SOV-13,14118.47,164.0,22.0,18.0,13.41,0.0,,,,14118.47,108200.0,0.0,108200.0,94081.53,86.95
PRJ-2020-171,PRJ-2020-171-SOV-14,11908.56,142.0,6.0,17.0,4.23,0.0,,,,11908.56,76200.0,36300.0,112500.0,100591.44,89.41
PRJ-2020-171,PRJ-2020-171-SOV-15,16277.249999999998,190.0,8.0,23.0,4.21,0.0,,,,16277.249999999998,50600.0,31400.0,82000.0,65722.75,80.15
PRJ-2020-172,PRJ-2020-172-SOV-01,399074.87,4570.0,228.0,520.0,4.99,0.0,,,,399074.87,222500.0,152100.0,374600.0,-24474.869999999995,-6.53
PRJ-2020-172,PRJ-2020-172-SOV-02,146454.50999999998,1722.0,102.0,206.0,5.92,0.0,,,,146454.50999999998,104700.0,66600.0,171300.0,24845.49000000002,14.5
PRJ-2020-172,PRJ-2020-172-SOV-03,182685.75,2124.0,118.0,250.0,5.56,160127.58000000002,7.0,1.0,14.29,342813.33,315300.0,165700.0,481000.0,138186.66999999998,28.73
PRJ-2020-172,PRJ-2020-172-SOV-04,170398.22999999998,2010.0,104.0,238.0,5.17,191422.3,4.0,0.0,0.0,361820.52999999997,462000.0,198100.0,660100.0,298279.47000000003,45.19
PRJ-2020-172,PRJ-2020-172-SOV-05,175088.47,2060.0,122.0,244.0,5.92,147721.38,5.0,0.0,0.0,322809.85,274500.0,152900.0,427400.0,104590.15000000002,24.47
PRJ-2020-172,PRJ-2020-172-SOV-06,100257.81,1146.0,58.0,137.0,5.06,102883.56,8.0,2.0,25.0,203141.37,174000.0,106500.0,280500.0,77358.63,27.58
PRJ-2020-172,PRJ-2020-172-SOV-07,92567.49999999999,1072.0,42.0,131.0,3.92,508281.85,3.0,0.0,0.0,600849.35,179200.0,0.0,179200.0,-421649.35,-235.3
PRJ-2020-172,PRJ-2020-172-SOV-08,87825.79,1018.0,48.0,121.0,4.72,432836.03,4.0,2.0,50.0,520661.82,152400.0,0.0,152400.0,-368261.82,-241.64
PRJ-2020-172,PRJ-2020-172-SOV-09,197514.65,2278.0,102.0,268.0,4.48,233270.95,6.0,0.0,0.0,430785.6,77700.0,0.0,77700.0,-353085.6,-454.42
PRJ-2020-172,PRJ-2020-172-SOV-10,111012.43,1262.0,64.0,153.0,5.07,135628.88,7.0,1.0,14.29,246641.31,286800.0,140300.0,427100.0,180458.69,42.25
PRJ-2020-172,PRJ-2020-172-SOV-11,159251.59,1818.0,98.0,214.0,5.39,38207.94,5.0,1.0,20.0,197459.53,99600.0,39500.0,139100.0,-58359.53,-41.96
PRJ-2020-172,PRJ-2020-172-SOV-12,121927.49999999999,1430.0,114.0,164.0,7.97,96391.2,5.0,1.0,20.0,218318.69999999998,163700.0,0.0,163700.0,-54618.69999999998,-33.37
PRJ-2020-172,PRJ-2020-172-SOV-13,59182.7,662.0,32.0,78.0,4.83,0.0,,,,59182.7,55100.0,0.0,55100.0,-4082.699999999997,-7.41
PRJ-2020-172,PRJ-2020-172-SOV-14,39679.149999999994,482.0,26.0,56.0,5.39,0.0,,,,39679.149999999994,68500.0,42700.0,111200.0,71520.85,64.32
PRJ-2020-172,PRJ-2020-172-SOV-15,47738.299999999996,548.0,48.0,65.0,8.76,0.0,,,,47738.299999999996,57400.0,24700.0,82100.0,34361.700000000004,41.85
PRJ-2020-173,PRJ-2020-173-SOV-01,289991.69999999995,3394.0,188.0,395.0,5.54,0.0,,,,289991.69999999995,131400.0,66600.0,198000.0,-91991.69999999995,-46.46
PRJ-2020-173,PRJ-2020-173-SOV-02,115337.17,1336.0,74.0,154.0,5.54,0.0,,,,115337.17,72500.0,52500.0,125000.0,9662.830000000002,7.73
PRJ-2020-173,PRJ-2020-173-SOV-03,133559.83,1554.0,86.0,184.0,5.53,135734.65,4.0,1.0,25.0,269294.48,189000.0,131500.0,320500.0,51205.52000000002,15.98
PRJ-2020-173,PRJ-2020-173-SOV-04,143224.47999999998,1700.0,68.0,201.0,4.0,123002.34,8.0,2.0,25.0,266226.81999999995,207000.0,119200.0,326200.0,59973.18000000005,18.39
PRJ-2020-173,PRJ-2020-173-SOV-05,141793.41,1656.0,100.0,194.0,6.04,127219.91,5.0,2.0,40.0,269013.32,254200.0,123300.0,377500.0,108486.68,28.74
PRJ-2020-173,PRJ-2020-173-SOV-06,85378.26999999999,980.0,46.0,117.0,4.69,66361.29,8.0,3.0,37.5,151739.56,109100.0,64300.0,173400.0,21660.440000000002,12.49
PRJ-2020-173,PRJ-2020-173-SOV-07,60676.85999999999,758.0,58.0,87.0,7.65,341791.35,7.0,1.0,14.29,402468.20999999996,85600.0,0.0,85600.0,-316868.20999999996,-370.17
PRJ-2020-173,PRJ-2020-173-SOV-08,83182.31999999999,900.0,40.0,110.0,4.44,348693.02,6.0,1.0,16.67,431875.34,118900.0,0.0,118900.0,-312975.34,-263.23
PRJ-2020-173,PRJ-2020-173-SOV-09,162011.08,1826.0,118.0,216.0,6.46,155672.12,5.0,0.0,0.0,317683.19999999995,42100.0,0.0,42100.0,-275583.19999999995,-654.59
PRJ-2020-173,PRJ-2020-173-SOV-10,94030.21999999999,1064.0,52.0,128.0,4.89,85550.55,7.0,1.0,14.29,179580.77,199700.0,82900.0,282600.0,103019.23000000001,36.45
PRJ-2020-173,PRJ-2020-173-SOV-11,107831.12999999999,1222.0,76.0,148.0,6.22,37215.17,4.0,0.0,0.0,145046.3,61200.0,36000.0,97200.0,-47846.29999999999,-49.22
PRJ-2020-173,PRJ-2020-173-SOV-12,95597.93999999999,1114.0,46.0,138.0,4.13,35598.57,8.0,4.0,50.0,131196.50999999998,95800.0,0.0,95800.0,-35396.50999999998,-36.95
PRJ-2020-173,PRJ-2020-173-SOV-13,31049.46,374.0,12.0,46.0,3.21,0.0,,,,31049.46,54100.0,0.0,54100.0,23050.54,42.61
PRJ-2020-173,PRJ-2020-173-SOV-14,31752.239999999998,386.0,20.0,46.0,5.18,0.0,,,,31752.239999999998,47700.0,35400.0,83100.0,51347.76,61.79
PRJ-2020-173,PRJ-2020-173-SOV-15,36072.0,414.0,26.0,49.0,6.28,0.0,,,,36072.0,31600.0,11900.0,43500.0,7428.0,17.08
